source_file,true_label,predicted_label,num_query_chunks,benign_score,phishing_score,phishing_probability,unique_benign_sources,unique_phishing_sources,tie
html_clean/041554.txt,0,0,53,344.79975458632043,242.48687550610572,0.4128935737357814,396,285,0
html_clean/083601.txt,0,0,808,652.4610785129203,240.8003176156663,0.2695743022807208,685,259,0
html_clean/138083.txt,1,1,1,6.8668389320373535,7.367132902145386,0.5175739412700882,10,10,0
html_clean/120800.txt,1,1,65,55.81423753145472,439.7555035449371,0.8873735966804096,65,443,0
html_clean/033868.txt,0,0,396,358.86452015086263,306.1673346868433,0.4603799539219971,383,328,0
html_clean/147643.txt,1,1,1,8.25786292552948,9.999715089797974,0.5477021695540939,10,10,0
html_clean/138097.txt,1,1,1,7.153050720691681,9.999760627746582,0.5829808551271127,10,10,0
html_clean/018435.txt,0,0,33,209.36036388235243,153.67626116507233,0.42330787188481894,236,177,0
html_clean/115663.txt,1,1,1,4.562803506851196,10.0,0.6866809673903389,10,10,0
html_clean/134875.txt,1,1,1,7.838262617588043,9.99978256225586,0.5605873548047245,10,10,0
html_clean/001602.txt,0,0,360,1013.9951461278458,440.8012330209369,0.3029985772159087,1102,494,0
html_clean/145732.txt,1,0,80,142.80730104856693,18.067288875579834,0.11230666623050078,154,23,0
html_clean/051035.txt,0,0,25,139.31702711500077,102.58934639825091,0.42408699245218956,155,118,0
html_clean/013206.txt,0,0,303,611.9688338926794,301.0347421950907,0.3297191271528505,676,337,0
html_clean/012118.txt,0,0,11,72.88444784086381,71.98958993329722,0.4969116001689636,89,94,0
html_clean/136737.txt,1,0,4,34.516020357608795,28.28123317787596,0.45035780365609657,40,37,0
html_clean/131058.txt,1,1,1,7.461601793766022,8.349566221237183,0.5280802919375903,10,10,0
html_clean/128509.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/020627.txt,0,0,1,7.76831328868866,7.590758442878723,0.49421987054578925,10,10,0
html_clean/016395.txt,0,0,318,630.8453378300999,348.9259669683136,0.35613001244214293,690,393,0
html_clean/029165.txt,0,0,25,133.33147227514135,95.00174705545466,0.4160662532327581,155,113,0
html_clean/020141.txt,0,0,150,479.00669098718066,273.31439622766095,0.36329487618045475,534,307,0
html_clean/124455.txt,1,1,3,23.611822962760925,29.981633245944977,0.5594271272445881,30,30,0
html_clean/030352.txt,0,0,50,278.7673496541037,231.42169312511353,0.45359988890482805,319,281,0
html_clean/003798.txt,0,0,278,511.0256666661028,324.65484236357304,0.38849158123902616,557,367,0
html_clean/022756.txt,0,1,80,102.76083542083659,179.45683289488855,0.6358809282419731,103,205,0
html_clean/074510.txt,0,0,130,531.9292211337906,221.04315527842854,0.29356077620225624,575,237,0
html_clean/136051.txt,1,1,1,7.502339065074921,8.264794945716858,0.5241786452794805,10,10,0
html_clean/116381.txt,1,1,1,7.803751528263092,9.99970018863678,0.5616719919061872,10,10,0
html_clean/120627.txt,1,1,3,22.615706767235814,24.0,0.5148479271125966,29,24,0
html_clean/024333.txt,0,0,147,736.9838246758612,353.20475344672076,0.32398500638758854,857,418,0
html_clean/022742.txt,0,0,167,336.54099986735207,209.7251369589109,0.38392483593690685,363,232,0
html_clean/033897.txt,0,0,492,816.1485171444922,436.674094807894,0.34855221373070966,892,478,0
html_clean/074504.txt,0,0,117,560.9668827369329,298.03589880854423,0.3469556853731395,620,329,0
html_clean/012681.txt,0,0,111,542.580919316868,317.31557854331396,0.3690160145237725,612,359,0
html_clean/011388.txt,0,0,46,309.3192452999725,175.70137790469914,0.3622554784243797,348,201,0
html_clean/132223.txt,1,1,3,23.59372615814209,28.987371546737073,0.5512888245398354,30,29,0
html_clean/001825.txt,0,0,47,211.38698823614476,159.9653832763233,0.4307644047749202,234,183,0
html_clean/132545.txt,1,1,66,54.30553833777799,449.8926196598237,0.8922932631220832,62,453,0
html_clean/133883.txt,1,1,23,73.84722817416481,164.99997359514236,0.690818114563926,87,165,0
html_clean/117935.txt,1,1,65,52.5178349447293,434.20409738417663,0.8920988937288324,59,437,0
html_clean/119918.txt,1,0,9,73.82265884861457,70.20302434542187,0.48743406584533877,86,72,0
html_clean/025993.txt,0,0,46,320.791790035419,232.2824613772219,0.41998422595869356,375,277,0
html_clean/072613.txt,0,0,509,473.0319642855276,285.3179140833226,0.37623519462681076,508,320,0
html_clean/024455.txt,0,0,241,388.72937407104945,288.4893127533378,0.42599136492544437,425,326,0
html_clean/028247.txt,0,0,13,111.14469936070543,88.69332180894696,0.44382606117607026,124,103,0
html_clean/047858.txt,0,0,104,432.230008957345,322.3641185184141,0.42720199744566645,485,368,0
html_clean/008197.txt,0,1,1,8.230417311191559,8.367746114730835,0.5041368674357309,10,10,0
html_clean/037367.txt,0,0,72,334.37416686269495,216.69628461387435,0.39322791493037973,376,246,0
html_clean/047680.txt,0,0,107,403.77400201447784,246.04431593234105,0.3786355495636818,439,272,0
html_clean/035570.txt,0,0,191,861.2748344573436,330.2712493768728,0.27717874604909065,954,366,0
html_clean/042920.txt,0,1,8,51.474800948759736,67.209626076895,0.5662884993527164,52,78,0
html_clean/004975.txt,0,0,506,1130.5867751677588,417.1048885481417,0.26950128266937984,1227,472,0
html_clean/023312.txt,0,0,757,843.2061934394634,530.5157558505908,0.3861885996105426,920,601,0
html_clean/012871.txt,0,0,48,301.69524779721036,190.63183909905945,0.38720566910271254,347,226,0
html_clean/073243.txt,0,0,50,337.9648693233733,267.39442210222506,0.4417119318884513,387,323,0
html_clean/019924.txt,0,0,690,708.7114430393551,272.50003409761285,0.27771794403865746,749,299,0
html_clean/078302.txt,0,0,37,244.71855915207496,160.159122148062,0.3955740944617187,272,188,0
html_clean/128247.txt,1,1,23,73.84722817416481,164.99997359514236,0.690818114563926,87,165,0
html_clean/003968.txt,0,0,98,405.66430042252665,267.6353511407661,0.3974981280910515,448,306,0
html_clean/131070.txt,1,0,20,157.9070232460026,23.719323155310796,0.13059406647371327,188,24,0
html_clean/137401.txt,1,1,1,7.244250416755676,9.999999403953552,0.5799034175406227,10,10,0
html_clean/018390.txt,0,0,68,294.0533808034684,169.6566901078451,0.3658680299403993,327,190,0
html_clean/021511.txt,0,0,93,614.0132046673602,319.0874473200643,0.3419646601258239,676,377,0
html_clean/010914.txt,0,0,69,385.339490477899,227.5755932993936,0.3713003633339932,437,260,0
html_clean/050667.txt,0,0,16,127.97737326297471,101.0003289224648,0.44109242060901127,152,125,0
html_clean/115449.txt,1,0,22,148.77171448619544,67.46831170766579,0.3120065831252712,198,71,0
html_clean/124694.txt,1,0,8,56.495422145681914,21.817119925194767,0.27859036813604143,72,22,0
html_clean/140306.txt,1,1,1,7.572067975997925,10.0,0.5690849826929432,10,10,0
html_clean/053408.txt,0,0,44,266.0060276957588,176.44531634986552,0.3987903273985105,300,219,0
html_clean/006347.txt,0,0,70,356.28879268405234,204.47086784359715,0.3646319131643659,386,228,0
html_clean/009074.txt,0,1,5,34.980753608034874,39.788076996803284,0.5321479107662902,35,50,0
html_clean/143169.txt,1,1,1,7.142322480678558,9.03224402666092,0.55842263361818,10,10,0
html_clean/000722.txt,0,0,75,425.7066192749846,232.47628373348894,0.35320924118640623,488,281,0
html_clean/142263.txt,1,1,65,51.67629055668819,433.4163722124122,0.8934713003868179,58,436,0
html_clean/040306.txt,0,0,59,225.23040451596918,189.31930142333286,0.4566866137182903,248,213,0
html_clean/026083.txt,0,0,569,1289.4749502298807,494.59210657438234,0.2772273075095775,1402,556,0
html_clean/140474.txt,1,1,65,51.05555219414711,435.0472390291591,0.8949696378709062,58,438,0
html_clean/087895.txt,0,0,507,699.1532912189097,370.67012767784075,0.3464778589910589,745,418,0
html_clean/126097.txt,1,1,1,7.536587059497833,10.0,0.5702363844271505,10,10,0
html_clean/037830.txt,0,0,58,237.23080679365418,207.1747193520594,0.4661839404853172,258,253,0
html_clean/010257.txt,0,0,188,490.89922250976514,301.29671363298695,0.3803310518102606,548,348,0
html_clean/124680.txt,1,1,3,23.568107306957245,26.98994370387404,0.5338406675940072,30,27,0
html_clean/128092.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/107071.txt,1,0,8,49.93869278250298,40.99999725818475,0.4508531763525575,58,41,0
html_clean/138281.txt,1,1,3,23.611944675445557,23.952325441784566,0.5035781140496857,30,24,0
html_clean/028938.txt,0,0,57,267.9311007365403,207.20668234312086,0.4360980955883712,300,248,0
html_clean/015461.txt,0,0,357,569.6698405559201,257.98451587817567,0.3117056218850681,622,278,0
html_clean/005672.txt,0,0,44,296.77043389902104,198.56300890312303,0.400867358722712,354,247,0
html_clean/101366.txt,1,0,2,13.659289598464966,10.969854103200706,0.44540136011544784,20,11,0
html_clean/118637.txt,1,0,3,23.329059839248657,20.986650347994583,0.4735713420663135,29,21,0
html_clean/081572.txt,0,0,423,363.56645002594666,225.9992442103553,0.38333174134751,406,244,0
html_clean/141742.txt,1,0,7,46.81536293029785,38.5350377834361,0.45149217181396695,61,49,0
html_clean/015475.txt,0,0,301,889.9224473087758,435.81386243047535,0.32873344361835594,1007,490,0
html_clean/017262.txt,0,1,20,95.93899430021946,111.89999750004557,0.5383975188235246,101,132,0
html_clean/076688.txt,0,0,37,105.5142309954154,99.52983996485212,0.4854070615099061,106,125,0
html_clean/047333.txt,0,1,1,7.912448346614838,8.211922466754913,0.509286381577499,10,10,0
html_clean/011175.txt,0,0,301,502.9202100130843,341.1643707401225,0.4041826832515876,555,378,0
html_clean/115461.txt,1,0,133,231.5850111739112,174.12754606595055,0.42918944202903836,254,194,0
html_clean/006409.txt,0,0,341,671.7599957583785,351.56782624890735,0.34355347200401265,754,398,0
html_clean/135969.txt,1,1,3,21.738775491714478,28.93422377540373,0.5709988394979256,27,29,0
html_clean/110519.txt,1,1,5,39.27975434064865,49.98973739147186,0.5599868042430536,50,50,0
html_clean/005100.txt,0,0,60,385.15493017766073,261.5605819692397,0.4044445773396365,468,323,0
html_clean/111607.txt,1,1,5,39.27807408571243,45.99336743326218,0.5393759811487147,50,46,0
html_clean/024125.txt,0,0,87,436.1823925877007,250.86108334131671,0.36513130846938524,489,279,0
html_clean/079236.txt,0,1,71,78.7694108879836,103.49847216040342,0.5678371330670883,92,136,0
html_clean/123138.txt,1,1,2,13.048943877220154,19.0,0.592843248526042,20,19,0
html_clean/009909.txt,0,0,177,758.1922659847073,331.9080451787635,0.30447477335779854,832,371,0
html_clean/029367.txt,0,0,57,288.44754331484137,172.470122169102,0.37418857007360723,320,195,0
html_clean/031528.txt,0,0,192,441.87448302083413,202.49228097863795,0.31425003940582485,477,228,0
html_clean/127438.txt,1,1,1,7.519000589847565,9.999816417694092,0.5708043193435539,10,10,0
html_clean/014958.txt,0,0,82,313.3800592517764,194.84257798835142,0.3833803607144149,350,225,0
html_clean/035982.txt,0,0,65,285.6114063472825,196.64800117441484,0.40776395049497804,326,232,0
html_clean/116829.txt,1,1,3,22.884329319000244,28.989348629107184,0.5588450593016961,29,29,0
html_clean/129401.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/136521.txt,1,1,3,23.37959772348404,27.9852243065834,0.5448324982066848,30,28,0
html_clean/029373.txt,0,0,31,242.0663345300431,186.63045157565313,0.43534371524222004,287,234,0
html_clean/134336.txt,1,1,3,23.232661485671997,27.97374584091726,0.5462938585498404,30,28,0
html_clean/030622.txt,0,1,38,117.93579191159024,119.01517585438083,0.5022776525307477,118,154,0
html_clean/050868.txt,0,0,275,789.1473578059639,350.9133077873194,0.3078023112083298,872,399,0
html_clean/146978.txt,1,1,1,8.251882195472717,9.99983549118042,0.547884624497176,10,10,0
html_clean/037603.txt,0,1,6,34.47412210576578,49.44598054369925,0.5892030512669356,35,59,0
html_clean/007918.txt,0,1,58,100.83000086150872,158.69249289940237,0.6114787608568534,101,189,0
html_clean/018838.txt,0,0,35,251.74020886930117,183.08823156207683,0.4210585475514008,290,229,0
html_clean/131500.txt,1,1,1,7.495756983757019,10.0,0.5715671524978287,10,10,0
html_clean/088595.txt,0,0,81,377.3382686023373,241.19670366891432,0.3899483691006888,406,286,0
html_clean/137617.txt,1,0,5,41.490860879421234,33.62288627726947,0.4476262674944254,50,44,0
html_clean/138524.txt,1,1,3,21.07828551530838,29.93569016456604,0.5868135107214552,26,30,0
html_clean/014964.txt,0,0,96,496.8673691408128,328.3964952421802,0.39792908597507204,571,387,0
html_clean/135000.txt,1,1,3,23.325059950351715,29.975008010864258,0.5623821724331703,30,30,0
html_clean/027362.txt,0,0,32,129.41415014472696,101.64623748623868,0.43991200105048434,145,120,0
html_clean/128723.txt,1,1,3,22.602011760810974,29.999998807907104,0.5703203828818632,29,30,0
html_clean/035766.txt,0,1,255,287.91661154569397,386.64413137413425,0.5731791175699754,300,430,0
html_clean/121061.txt,1,1,1,8.059708595275879,10.0,0.5537187904912173,10,10,0
html_clean/126068.txt,1,1,23,73.84722817416481,164.99997359514236,0.690818114563926,87,165,0
html_clean/013979.txt,0,0,422,820.4445842239272,344.1378841300008,0.29550323268769485,913,384,0
html_clean/023662.txt,0,1,12,44.8333440846127,73.46987394178852,0.621030223585233,45,100,0
html_clean/148969.txt,1,0,45,225.48058965053178,149.8614922825813,0.3992664278696227,264,174,0
html_clean/128045.txt,1,1,1,7.495756983757019,10.0,0.5715671524978287,10,10,0
html_clean/118186.txt,1,1,3,22.602011760810974,29.999998807907104,0.5703203828818632,29,30,0
html_clean/027404.txt,0,0,32,177.23627673054796,134.04120598013824,0.4306164545307684,205,163,0
html_clean/133303.txt,1,1,3,22.596746504306793,29.90255743265152,0.5695800742150564,29,30,0
html_clean/029429.txt,0,0,71,412.44786065616773,234.21023959917687,0.3621855807677886,475,272,0
html_clean/017458.txt,0,0,107,464.23021187032424,232.63265628599885,0.33382845738569866,529,267,0
html_clean/010337.txt,0,0,41,259.44253977965735,193.96176139017382,0.427789857506274,293,226,0
html_clean/112252.txt,1,1,1,7.232463181018829,10.0,0.5803000937796736,10,10,0
html_clean/116034.txt,1,1,1,7.802845597267151,9.999998807907104,0.5617079260098844,10,10,0
html_clean/012520.txt,0,0,93,457.64280943646276,272.17568315104074,0.37293612852432284,506,312,0
html_clean/086433.txt,0,0,61,349.25592139609415,254.2244068998643,0.42126378438501105,376,288,0
html_clean/013158.txt,0,0,50,358.2128342371413,204.95181887391627,0.3639287688630899,399,231,0
html_clean/073874.txt,0,0,1,7.572061061859131,7.149676084518433,0.48565437715872306,10,10,0
html_clean/119461.txt,1,0,13,105.35344441385836,84.50491416603842,0.44509451571223185,125,87,0
html_clean/002055.txt,0,0,239,280.13456503923015,279.8689427834561,0.49976283875720096,320,339,0
html_clean/137944.txt,1,1,1,7.162764608860016,10.0,0.5826567122430644,10,10,0
html_clean/125398.txt,1,1,5,33.75008886306665,47.595724023481786,0.5851035515480397,39,48,0
html_clean/123931.txt,1,1,66,52.33151963436527,449.70552423402586,0.8957616369678012,59,452,0
html_clean/010451.txt,0,1,71,176.48009098480335,177.42186452602863,0.5013305571310929,197,209,0
html_clean/016034.txt,0,0,219,386.1540916513953,196.54555425014604,0.33730165383240396,423,223,0
html_clean/123925.txt,1,1,3,23.57728487253189,29.9390652179718,0.5594377263647581,30,30,0
html_clean/006227.txt,0,0,26,172.11300839508448,137.08826087863937,0.44336254246511675,196,161,0
html_clean/114151.txt,1,0,5,36.73111053641337,34.42788263545798,0.4838163259604281,45,35,0
html_clean/142317.txt,1,1,1,7.162764608860016,10.0,0.5826567122430644,10,10,0
html_clean/042465.txt,0,1,109,242.38418368482877,247.97640091272942,0.5057021479739142,284,302,0
html_clean/022391.txt,0,0,156,564.0870547112628,315.2182881952709,0.3584855826683828,623,364,0
html_clean/012534.txt,0,0,69,322.1899114082317,264.56675421778306,0.4508968874439883,365,311,0
html_clean/130781.txt,1,1,3,22.289946592430734,29.953222334384918,0.5733423708723451,28,30,0
html_clean/051419.txt,0,0,38,226.3509733293779,149.70527142944334,0.3980927680790273,271,186,0
html_clean/026849.txt,0,0,50,220.6892906228004,146.71640282185365,0.3993307818566916,241,167,0
html_clean/142471.txt,1,1,1,7.838732182979584,10.0,0.5605779546116663,10,10,0
html_clean/079395.txt,0,1,4,18.226495802402496,32.087764739990234,0.6377469209341634,19,40,0
html_clean/026691.txt,0,0,213,530.2457193146448,316.38849562876067,0.3737015230950832,599,364,0
html_clean/148612.txt,1,1,124,176.33395402835785,247.5021017738966,0.5839571654785584,196,276,0
html_clean/007677.txt,0,0,158,448.30971290048245,298.90265633967886,0.40002369961251094,486,333,0
html_clean/145336.txt,1,1,1,5.8704506158828735,10.0,0.6301018315127217,10,10,0
html_clean/001206.txt,0,0,318,599.6361064167857,289.6677114951035,0.32572412898805675,655,331,0
html_clean/041144.txt,0,0,1240,900.6983149166987,427.6437884583687,0.3219379912537638,982,471,0
html_clean/117470.txt,1,0,14,108.56427383422852,82.73728842588898,0.4324966688635246,133,84,0
html_clean/138487.txt,1,0,11,39.03136352238156,11.994545638561249,0.23506774961576452,48,12,0
html_clean/024904.txt,0,0,4,28.12606138327643,24.87340635061264,0.46931426699419504,37,40,0
html_clean/016008.txt,0,1,143,220.45876303274196,226.91013156356948,0.5072103454316477,250,255,0
html_clean/017316.txt,0,0,121,228.78107898925296,157.36924743450803,0.40753363823862515,281,196,0
html_clean/001212.txt,0,0,760,1428.1521066126093,522.1233327874045,0.26771773988397835,1547,572,0
html_clean/028858.txt,0,0,48,255.90834447506037,148.36130249163176,0.3669860045264672,277,183,0
html_clean/048174.txt,0,0,749,995.7576422000731,481.25758969048616,0.32583116226532277,1082,537,0
html_clean/015267.txt,0,0,46,292.4126732691593,184.6794950824072,0.38709395654199447,353,223,0
html_clean/043021.txt,0,0,14,88.37951648858467,84.66152038151228,0.4892568948547635,104,107,0
html_clean/137039.txt,1,0,16,106.99988713621553,41.627173364162275,0.2800780236386123,119,50,0
html_clean/128119.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/013825.txt,0,0,11,80.60784119928401,66.15163860123694,0.4507486582205923,109,97,0
html_clean/131448.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/139014.txt,1,1,41,44.86382299517221,92.53140449219588,0.6734688401072961,47,94,0
html_clean/026646.txt,0,0,239,402.3828787275039,238.24318783321834,0.37189118624575396,442,261,0
html_clean/132141.txt,1,1,3,22.602011760810974,29.999998807907104,0.5703203828818632,29,30,0
html_clean/027558.txt,0,0,100,657.340574874531,323.0593589881459,0.3295179322537535,734,371,0
html_clean/021897.txt,0,0,48,179.7866799823607,163.95676622222348,0.4769742318945685,196,187,0
html_clean/011954.txt,0,0,4,29.512815713882446,27.95393242172014,0.48643664951700544,40,37,0
html_clean/036333.txt,0,0,179,295.61518979674383,286.50534189604343,0.4921752906788829,319,325,0
html_clean/118964.txt,1,1,1,8.059708595275879,10.0,0.5537187904912173,10,10,0
html_clean/003388.txt,0,0,867,510.91884387101027,420.9320715503085,0.45171611100472225,565,461,0
html_clean/005921.txt,0,0,23,155.64166567105292,130.5712783651267,0.4562032608442106,177,158,0
html_clean/010486.txt,0,0,73,331.6238640563876,192.3068320640528,0.36704631640793495,358,220,0
html_clean/029561.txt,0,0,1,7.987654209136963,7.187841296195984,0.4736478814592937,10,10,0
html_clean/018964.txt,0,0,74,339.24685908013066,283.5001012994647,0.45524124457654075,391,352,0
html_clean/066276.txt,0,1,185,80.5884845152938,134.11666661373627,0.624655095178117,84,153,0
html_clean/020223.txt,0,0,128,205.66568214172085,179.78139013991446,0.4664230268392161,231,196,0
html_clean/120551.txt,1,1,2,13.043399691581726,19.999998807907104,0.6052645828248113,20,20,0
html_clean/126120.txt,1,1,1,7.536587059497833,10.0,0.5702363844271505,10,10,0
html_clean/022434.txt,0,0,80,447.35710670669636,283.2015750968215,0.38765068727632745,570,362,0
html_clean/100859.txt,1,1,1,7.232463181018829,10.0,0.5803000937796736,10,10,0
html_clean/032627.txt,0,0,257,673.52360898993,454.43786816260655,0.40288420958294124,734,522,0
html_clean/125401.txt,1,1,3,23.62193125486374,26.987058033337036,0.5332463345524454,30,27,0
html_clean/044799.txt,0,0,12,98.59997063156976,75.55071764545488,0.4338238246022605,119,94,0
html_clean/098194.txt,0,1,15,70.0111852235547,100.49974800671814,0.5894035420649215,76,128,0
html_clean/011968.txt,0,0,36,218.63061576959674,155.6359165882407,0.41584246287732907,260,190,0
html_clean/068515.txt,0,0,115,429.18657749442315,307.1251842808634,0.4171129679367994,470,354,0
html_clean/145487.txt,1,1,1,5.8704506158828735,10.0,0.6301018315127217,10,10,0
html_clean/141839.txt,1,1,1,7.838732182979584,10.0,0.5605779546116663,10,10,0
html_clean/118794.txt,1,0,3,25.068130910396576,20.507065560347044,0.4499611005190351,28,23,0
html_clean/111968.txt,1,0,8,67.85689103603363,57.89821560847601,0.4604044889576164,80,71,0
html_clean/138322.txt,1,1,1,7.838732182979584,10.0,0.5605779546116663,10,10,0
html_clean/140299.txt,1,1,1,7.572067975997925,10.0,0.5690849826929432,10,10,0
html_clean/121673.txt,1,0,140,543.3019675615702,259.53510153604947,0.3232724440934998,589,292,0
html_clean/133277.txt,1,1,1,6.934719979763031,7.930778861045837,0.5335023698817432,10,10,0
html_clean/143948.txt,1,0,34,213.19307602820405,166.08280090056002,0.43789444835099234,247,197,0
html_clean/044202.txt,0,0,3,25.978236278139462,23.437041926793004,0.4742873616859168,27,27,0
html_clean/002257.txt,0,0,152,627.0435868176514,369.04879678243475,0.37049655519763663,699,413,0
html_clean/005538.txt,0,0,73,308.1406399787868,207.89241402703865,0.4028664683652063,346,250,0
html_clean/012044.txt,0,0,790,786.2757255304613,310.9004599162398,0.28336420717121263,852,337,0
html_clean/141408.txt,1,1,3,22.481727490105285,29.990197896957397,0.5715475023211496,29,30,0
html_clean/024290.txt,0,1,80,122.5429718810337,149.83865528809332,0.550105588417884,138,171,0
html_clean/053018.txt,0,0,31,139.40740676750826,75.69233572510299,0.35189412524611946,152,84,0
html_clean/111559.txt,1,1,5,39.208898186683655,46.992969393278656,0.545150246886324,50,47,0
html_clean/033934.txt,0,0,78,430.17680656336114,241.81584407633767,0.3598489415712251,482,282,0
html_clean/109316.txt,1,0,30,199.36530069652645,58.063688695430756,0.22555225358486694,247,73,0
html_clean/001038.txt,0,0,181,567.5058526915661,268.1611045274301,0.3208947083654468,632,302,0
html_clean/019677.txt,0,0,32,214.39917305737654,155.94178986982752,0.4210762661447207,259,206,0
html_clean/046373.txt,0,0,43,297.9998073632112,241.20569607447524,0.4473353749853748,358,306,0
html_clean/104632.txt,1,1,67,50.37567637102165,435.40664084190087,0.8962998969167056,56,438,0
html_clean/086625.txt,0,0,1,10.0,5.211916387081146,0.3426206307252262,10,10,0
html_clean/064878.txt,0,1,1058,841.7151604256916,857.9483268584399,0.5047754060007158,964,951,0
html_clean/126487.txt,1,1,3,22.602011760810974,29.999998807907104,0.5703203828818632,29,30,0
html_clean/022193.txt,0,0,37,104.78682246893408,94.03948497665927,0.47297304961714964,127,123,0
html_clean/004632.txt,0,0,40,117.94971314489321,92.65465253918218,0.43994649511763734,137,113,0
html_clean/114353.txt,1,1,3,23.732180893421173,26.988966775189944,0.532104812602498,30,27,0
html_clean/001992.txt,0,0,102,436.8752055565785,214.1778181909196,0.3289713900076831,487,248,0
html_clean/095659.txt,0,0,4,33.79092866881601,30.605860603837076,0.4752699777352758,39,39,0
html_clean/019105.txt,0,0,161,317.2944778334596,191.57420266480284,0.3764708067260527,369,224,0
html_clean/111203.txt,1,1,5,39.32875907421112,48.989389300346375,0.5546922144764884,50,49,0
html_clean/012078.txt,0,0,81,210.41062610771766,138.7332971143594,0.39735274735432374,237,160,0
html_clean/148376.txt,1,0,5,43.23269283771515,31.565889030341445,0.4220118649578561,49,37,0
html_clean/129944.txt,1,1,3,22.602011760810974,29.999998807907104,0.5703203828818632,29,30,0
html_clean/105276.txt,1,1,1,7.232463181018829,10.0,0.5803000937796736,10,10,0
html_clean/142883.txt,1,1,1,7.838732182979584,10.0,0.5605779546116663,10,10,0
html_clean/028496.txt,0,0,202,472.6128760550896,284.09492420608547,0.3754354377053218,527,315,0
html_clean/007475.txt,0,0,24,158.760715055099,112.40429522612067,0.41452359620272716,194,144,0
html_clean/003613.txt,0,0,101,411.98595371284216,275.4613683051797,0.40070178395132117,485,340,0
html_clean/022805.txt,0,0,15,110.49364262754884,91.53118542442546,0.4530689930886986,122,106,0
html_clean/005262.txt,0,0,343,854.8482001224974,480.19017245636843,0.35968267453526076,969,574,0
html_clean/053024.txt,0,0,55,308.19604328572086,149.58223646368884,0.32675695436133617,345,176,0
html_clean/015071.txt,0,0,25,185.95115957622033,148.01813839526798,0.44320881977571663,222,183,0
html_clean/004168.txt,0,0,78,327.41113496292496,199.4500891251268,0.3785628548966694,367,235,0
html_clean/022811.txt,0,0,79,310.1820636983009,201.94514360448554,0.394326137578332,345,233,0
html_clean/080268.txt,0,0,158,747.8570603773564,430.70089437982,0.3654473610239721,856,505,0
html_clean/120974.txt,1,1,1,7.755758762359619,10.0,0.5631975593855764,10,10,0
