filename,label
html_clean/120089.txt,1
html_clean/027180.txt,0
html_clean/023621.txt,0
html_clean/113289.txt,1
html_clean/145853.txt,1
html_clean/123510.txt,1
html_clean/020017.txt,0
html_clean/024871.txt,0
html_clean/017992.txt,0
html_clean/000109.txt,0
html_clean/012119.txt,0
html_clean/117447.txt,1
html_clean/012842.txt,0
html_clean/120432.txt,1
html_clean/128396.txt,1
html_clean/111928.txt,1
html_clean/136035.txt,1
html_clean/027752.txt,0
html_clean/035332.txt,0
html_clean/056918.txt,0
html_clean/021609.txt,0
html_clean/029561.txt,0
html_clean/007324.txt,0
html_clean/022103.txt,0
html_clean/136618.txt,1
html_clean/019983.txt,0
html_clean/045784.txt,0
html_clean/138706.txt,1
html_clean/118930.txt,1
html_clean/142657.txt,1
html_clean/065468.txt,0
html_clean/048193.txt,0
html_clean/009436.txt,0
html_clean/128843.txt,1
html_clean/142362.txt,1
html_clean/015475.txt,0
html_clean/134124.txt,1
html_clean/006065.txt,0
html_clean/122479.txt,1
html_clean/133364.txt,1
html_clean/102737.txt,1
html_clean/139188.txt,1
html_clean/045936.txt,0
html_clean/057622.txt,0
html_clean/133555.txt,1
html_clean/013333.txt,0
html_clean/107642.txt,1
html_clean/016610.txt,0
html_clean/126506.txt,1
html_clean/136386.txt,1
html_clean/135297.txt,1
html_clean/021901.txt,0
html_clean/056207.txt,0
html_clean/005676.txt,0
html_clean/108059.txt,1
html_clean/136012.txt,1
html_clean/049770.txt,0
html_clean/143200.txt,1
html_clean/056907.txt,0
html_clean/141552.txt,1
html_clean/084687.txt,0
html_clean/014338.txt,0
html_clean/140625.txt,1
html_clean/128660.txt,1
html_clean/136121.txt,1
html_clean/004377.txt,0
html_clean/014072.txt,0
html_clean/027386.txt,0
html_clean/142893.txt,1
html_clean/014078.txt,0
html_clean/058070.txt,0
html_clean/024164.txt,0
html_clean/146563.txt,1
html_clean/142287.txt,1
html_clean/124212.txt,1
html_clean/141850.txt,1
html_clean/078978.txt,0
html_clean/126706.txt,1
html_clean/049394.txt,0
html_clean/117733.txt,1
html_clean/136947.txt,1
html_clean/005081.txt,0
html_clean/141988.txt,1
html_clean/038637.txt,0
html_clean/135473.txt,1
html_clean/032039.txt,0
html_clean/016004.txt,0
html_clean/110374.txt,1
html_clean/023478.txt,0
html_clean/056445.txt,0
html_clean/008459.txt,0
html_clean/015354.txt,0
html_clean/086450.txt,0
html_clean/001322.txt,0
html_clean/138593.txt,1
html_clean/144495.txt,1
html_clean/132309.txt,1
html_clean/019202.txt,0
html_clean/111545.txt,1
html_clean/003187.txt,0
html_clean/056737.txt,0
html_clean/028745.txt,0
html_clean/000233.txt,0
html_clean/005033.txt,0
html_clean/141720.txt,1
html_clean/131183.txt,1
html_clean/006890.txt,0
html_clean/107482.txt,1
html_clean/140881.txt,1
html_clean/019291.txt,0
html_clean/030032.txt,0
html_clean/000067.txt,0
html_clean/038694.txt,0
html_clean/025654.txt,0
html_clean/065744.txt,0
html_clean/128869.txt,1
html_clean/019966.txt,0
html_clean/109820.txt,1
html_clean/026074.txt,0
html_clean/055103.txt,0
html_clean/031247.txt,0
html_clean/014455.txt,0
html_clean/142144.txt,1
html_clean/127832.txt,1
html_clean/007933.txt,0
html_clean/148151.txt,1
html_clean/014294.txt,0
html_clean/126401.txt,1
html_clean/024434.txt,0
html_clean/148452.txt,1
html_clean/026235.txt,0
html_clean/025301.txt,0
html_clean/141699.txt,1
html_clean/037190.txt,0
html_clean/000611.txt,0
html_clean/075744.txt,0
html_clean/145617.txt,1
html_clean/128793.txt,1
html_clean/133404.txt,1
html_clean/000247.txt,0
html_clean/126684.txt,1
html_clean/132942.txt,1
html_clean/126928.txt,1
html_clean/035061.txt,0
html_clean/123429.txt,1
html_clean/125791.txt,1
html_clean/014767.txt,0
html_clean/013805.txt,0
html_clean/148432.txt,1
html_clean/142911.txt,1
html_clean/145446.txt,1
html_clean/007784.txt,0
html_clean/064038.txt,0
html_clean/137787.txt,1
html_clean/019861.txt,0
html_clean/007617.txt,0
html_clean/121933.txt,1
html_clean/133901.txt,1
html_clean/036177.txt,0
html_clean/083254.txt,0
html_clean/036392.txt,0
html_clean/136824.txt,1
html_clean/111934.txt,1
html_clean/029093.txt,0
html_clean/133325.txt,1
html_clean/005487.txt,0
html_clean/140389.txt,1
html_clean/000034.txt,0
html_clean/122876.txt,1
html_clean/031758.txt,0
html_clean/026392.txt,0
html_clean/110302.txt,1
html_clean/018662.txt,0
html_clean/136262.txt,1
html_clean/039946.txt,0
html_clean/013565.txt,0
html_clean/143178.txt,1
html_clean/132547.txt,1
html_clean/137899.txt,1
html_clean/130499.txt,1
html_clean/084923.txt,0
html_clean/118662.txt,1
html_clean/064314.txt,0
html_clean/135928.txt,1
html_clean/128408.txt,1
html_clean/132146.txt,1
html_clean/141641.txt,1
html_clean/005921.txt,0
html_clean/143760.txt,1
html_clean/039044.txt,0
html_clean/057188.txt,0
html_clean/143142.txt,1
html_clean/145027.txt,1
html_clean/113483.txt,1
html_clean/144728.txt,1
html_clean/133220.txt,1
html_clean/147505.txt,1
html_clean/143384.txt,1
html_clean/148669.txt,1
html_clean/037296.txt,0
html_clean/015108.txt,0
html_clean/032314.txt,0
html_clean/091149.txt,0
html_clean/134589.txt,1
html_clean/118604.txt,1
html_clean/127469.txt,1
html_clean/127654.txt,1
html_clean/142332.txt,1
html_clean/123160.txt,1
html_clean/128117.txt,1
html_clean/089331.txt,0
html_clean/030701.txt,0
html_clean/012333.txt,0
html_clean/118528.txt,1
html_clean/006242.txt,0
html_clean/030881.txt,0
html_clean/067386.txt,0
html_clean/020820.txt,0
html_clean/022436.txt,0
html_clean/132050.txt,1
html_clean/028882.txt,0
html_clean/106305.txt,1
html_clean/032139.txt,0
html_clean/016993.txt,0
html_clean/012085.txt,0
html_clean/107636.txt,1
html_clean/139947.txt,1
html_clean/051408.txt,0
html_clean/138322.txt,1
html_clean/140912.txt,1
html_clean/129307.txt,1
html_clean/109956.txt,1
html_clean/118341.txt,1
html_clean/013399.txt,0
html_clean/037999.txt,0
html_clean/047317.txt,0
html_clean/068508.txt,0
html_clean/103809.txt,1
html_clean/133020.txt,1
html_clean/126252.txt,1
html_clean/117559.txt,1
html_clean/021088.txt,0
html_clean/142840.txt,1
html_clean/099225.txt,0
html_clean/043408.txt,0
html_clean/121098.txt,1
html_clean/032130.txt,0
html_clean/005443.txt,0
html_clean/127080.txt,1
html_clean/121430.txt,1
html_clean/015480.txt,0
html_clean/130149.txt,1
html_clean/042532.txt,0
html_clean/130862.txt,1
html_clean/135304.txt,1
html_clean/143725.txt,1
html_clean/030560.txt,0
html_clean/129949.txt,1
html_clean/092143.txt,0
html_clean/080278.txt,0
html_clean/019683.txt,0
html_clean/016565.txt,0
html_clean/115936.txt,1
html_clean/015789.txt,0
html_clean/130763.txt,1
html_clean/014542.txt,0
html_clean/061437.txt,0
html_clean/122252.txt,1
html_clean/027637.txt,0
html_clean/129994.txt,1
html_clean/033593.txt,0
html_clean/129212.txt,1
html_clean/123972.txt,1
html_clean/126876.txt,1
html_clean/013160.txt,0
html_clean/114978.txt,1
html_clean/025015.txt,0
html_clean/061955.txt,0
html_clean/001197.txt,0
html_clean/112921.txt,1
html_clean/141946.txt,1
html_clean/143118.txt,1
html_clean/145703.txt,1
html_clean/133179.txt,1
html_clean/015908.txt,0
html_clean/131051.txt,1
html_clean/014439.txt,0
html_clean/000563.txt,0
html_clean/005343.txt,0
html_clean/135141.txt,1
html_clean/125442.txt,1
html_clean/017580.txt,0
html_clean/144149.txt,1
html_clean/018402.txt,0
html_clean/137421.txt,1
html_clean/125236.txt,1
html_clean/045037.txt,0
html_clean/148615.txt,1
html_clean/004712.txt,0
html_clean/145320.txt,1
html_clean/117377.txt,1
html_clean/005137.txt,0
html_clean/129944.txt,1
html_clean/140103.txt,1
html_clean/117170.txt,1
html_clean/037235.txt,0
html_clean/005116.txt,0
html_clean/019698.txt,0
html_clean/134788.txt,1
html_clean/056719.txt,0
html_clean/022647.txt,0
html_clean/045447.txt,0
html_clean/140819.txt,1
html_clean/131683.txt,1
html_clean/125945.txt,1
html_clean/147773.txt,1
html_clean/106283.txt,1
html_clean/068833.txt,0
html_clean/120577.txt,1
html_clean/035341.txt,0
html_clean/141812.txt,1
html_clean/089669.txt,0
html_clean/103831.txt,1
html_clean/128127.txt,1
html_clean/022153.txt,0
html_clean/111422.txt,1
html_clean/032601.txt,0
html_clean/132879.txt,1
html_clean/134812.txt,1
html_clean/130166.txt,1
html_clean/140227.txt,1
html_clean/027522.txt,0
html_clean/120446.txt,1
html_clean/021053.txt,0
html_clean/146294.txt,1
html_clean/092487.txt,0
html_clean/054285.txt,0
html_clean/060224.txt,0
html_clean/122086.txt,1
html_clean/122853.txt,1
html_clean/074504.txt,0
html_clean/000984.txt,0
html_clean/145985.txt,1
html_clean/133507.txt,1
html_clean/006707.txt,0
html_clean/016093.txt,0
html_clean/016279.txt,0
html_clean/084258.txt,0
html_clean/091494.txt,0
html_clean/113552.txt,1
html_clean/068261.txt,0
html_clean/021760.txt,0
html_clean/004183.txt,0
html_clean/126682.txt,1
html_clean/148285.txt,1
html_clean/145553.txt,1
html_clean/006322.txt,0
html_clean/029318.txt,0
html_clean/035190.txt,0
html_clean/141077.txt,1
html_clean/006420.txt,0
html_clean/117330.txt,1
html_clean/053847.txt,0
html_clean/034809.txt,0
html_clean/096266.txt,0
html_clean/132168.txt,1
html_clean/114400.txt,1
html_clean/014009.txt,0
html_clean/130667.txt,1
html_clean/125180.txt,1
html_clean/125338.txt,1
html_clean/020681.txt,0
html_clean/135646.txt,1
html_clean/138022.txt,1
html_clean/014218.txt,0
html_clean/114212.txt,1
html_clean/131315.txt,1
html_clean/103251.txt,1
html_clean/106524.txt,1
html_clean/140474.txt,1
html_clean/136201.txt,1
html_clean/119461.txt,1
html_clean/040020.txt,0
html_clean/124210.txt,1
html_clean/129203.txt,1
html_clean/134049.txt,1
html_clean/131209.txt,1
html_clean/132971.txt,1
html_clean/120326.txt,1
html_clean/123978.txt,1
html_clean/032839.txt,0
html_clean/066546.txt,0
html_clean/050508.txt,0
html_clean/142621.txt,1
html_clean/026083.txt,0
html_clean/003146.txt,0
html_clean/017595.txt,0
html_clean/122935.txt,1
html_clean/107763.txt,1
html_clean/106337.txt,1
html_clean/104831.txt,1
html_clean/111455.txt,1
html_clean/055962.txt,0
html_clean/039416.txt,0
html_clean/106217.txt,1
html_clean/129336.txt,1
html_clean/014036.txt,0
html_clean/009814.txt,0
html_clean/026015.txt,0
html_clean/005386.txt,0
html_clean/075745.txt,0
html_clean/110898.txt,1
html_clean/002265.txt,0
html_clean/110231.txt,1
html_clean/027913.txt,0
html_clean/132881.txt,1
html_clean/110119.txt,1
html_clean/019739.txt,0
html_clean/004229.txt,0
html_clean/119264.txt,1
html_clean/025993.txt,0
html_clean/036342.txt,0
html_clean/144722.txt,1
html_clean/112992.txt,1
html_clean/019232.txt,0
html_clean/021564.txt,0
html_clean/037856.txt,0
html_clean/142197.txt,1
html_clean/141174.txt,1
html_clean/027134.txt,0
html_clean/014184.txt,0
html_clean/022769.txt,0
html_clean/046212.txt,0
html_clean/125264.txt,1
html_clean/030279.txt,0
html_clean/107691.txt,1
html_clean/038855.txt,0
html_clean/007362.txt,0
html_clean/108104.txt,1
html_clean/025309.txt,0
html_clean/129668.txt,1
html_clean/107202.txt,1
html_clean/088213.txt,0
html_clean/123914.txt,1
html_clean/064570.txt,0
html_clean/067602.txt,0
html_clean/011579.txt,0
html_clean/035646.txt,0
html_clean/005166.txt,0
html_clean/111745.txt,1
html_clean/120626.txt,1
html_clean/144054.txt,1
html_clean/044799.txt,0
html_clean/127225.txt,1
html_clean/026314.txt,0
html_clean/127796.txt,1
html_clean/002648.txt,0
html_clean/127863.txt,1
html_clean/015216.txt,0
html_clean/131322.txt,1
html_clean/004445.txt,0
html_clean/111924.txt,1
html_clean/141670.txt,1
html_clean/117844.txt,1
html_clean/005008.txt,0
html_clean/140684.txt,1
html_clean/008963.txt,0
html_clean/033123.txt,0
html_clean/029310.txt,0
html_clean/148579.txt,1
html_clean/014216.txt,0
html_clean/136266.txt,1
html_clean/000926.txt,0
html_clean/011050.txt,0
html_clean/031549.txt,0
html_clean/126120.txt,1
html_clean/143253.txt,1
html_clean/018004.txt,0
html_clean/103779.txt,1
html_clean/019259.txt,0
html_clean/136611.txt,1
html_clean/136901.txt,1
html_clean/084293.txt,0
html_clean/128987.txt,1
html_clean/141826.txt,1
html_clean/109770.txt,1
html_clean/022389.txt,0
html_clean/060266.txt,0
html_clean/011776.txt,0
html_clean/015700.txt,0
html_clean/129076.txt,1
html_clean/142047.txt,1
html_clean/132319.txt,1
html_clean/010066.txt,0
html_clean/142045.txt,1
html_clean/013326.txt,0
html_clean/019036.txt,0
html_clean/007794.txt,0
html_clean/029269.txt,0
html_clean/029260.txt,0
html_clean/030859.txt,0
html_clean/120472.txt,1
html_clean/131926.txt,1
html_clean/126304.txt,1
html_clean/035196.txt,0
html_clean/131725.txt,1
html_clean/049581.txt,0
html_clean/124670.txt,1
html_clean/034883.txt,0
html_clean/139176.txt,1
html_clean/035559.txt,0
html_clean/112807.txt,1
html_clean/113481.txt,1
html_clean/006432.txt,0
html_clean/020676.txt,0
html_clean/141624.txt,1
html_clean/137121.txt,1
html_clean/005323.txt,0
html_clean/034778.txt,0
html_clean/128959.txt,1
html_clean/121730.txt,1
html_clean/128506.txt,1
html_clean/008539.txt,0
html_clean/124238.txt,1
html_clean/131635.txt,1
html_clean/016561.txt,0
html_clean/007388.txt,0
html_clean/001586.txt,0
html_clean/131159.txt,1
html_clean/039858.txt,0
html_clean/025413.txt,0
html_clean/025332.txt,0
html_clean/127688.txt,1
html_clean/140314.txt,1
html_clean/130069.txt,1
html_clean/017347.txt,0
html_clean/139895.txt,1
html_clean/128651.txt,1
html_clean/134604.txt,1
html_clean/037773.txt,0
html_clean/014181.txt,0
html_clean/003925.txt,0
html_clean/088433.txt,0
html_clean/063785.txt,0
html_clean/121882.txt,1
html_clean/127393.txt,1
html_clean/146275.txt,1
html_clean/018519.txt,0
html_clean/026172.txt,0
html_clean/005467.txt,0
html_clean/042527.txt,0
html_clean/109398.txt,1
html_clean/107875.txt,1
html_clean/061020.txt,0
html_clean/131225.txt,1
html_clean/061429.txt,0
html_clean/012926.txt,0
html_clean/148175.txt,1
html_clean/032093.txt,0
html_clean/127312.txt,1
html_clean/070841.txt,0
html_clean/127245.txt,1
html_clean/128388.txt,1
html_clean/035459.txt,0
html_clean/111580.txt,1
html_clean/047196.txt,0
html_clean/142971.txt,1
html_clean/032500.txt,0
html_clean/014750.txt,0
html_clean/010775.txt,0
html_clean/015252.txt,0
html_clean/138226.txt,1
html_clean/142004.txt,1
html_clean/006205.txt,0
html_clean/128960.txt,1
html_clean/031768.txt,0
html_clean/105064.txt,1
html_clean/139211.txt,1
html_clean/147488.txt,1
html_clean/128015.txt,1
html_clean/142774.txt,1
html_clean/118747.txt,1
html_clean/121729.txt,1
html_clean/123502.txt,1
html_clean/029941.txt,0
html_clean/139815.txt,1
html_clean/024121.txt,0
html_clean/027508.txt,0
html_clean/121525.txt,1
html_clean/042296.txt,0
html_clean/137510.txt,1
html_clean/137600.txt,1
html_clean/034408.txt,0
html_clean/143096.txt,1
html_clean/110419.txt,1
html_clean/120998.txt,1
html_clean/024722.txt,0
html_clean/110969.txt,1
html_clean/111514.txt,1
html_clean/108017.txt,1
html_clean/121583.txt,1
html_clean/014915.txt,0
html_clean/030040.txt,0
html_clean/021674.txt,0
html_clean/122455.txt,1
html_clean/030155.txt,0
html_clean/140086.txt,1
html_clean/140704.txt,1
html_clean/029284.txt,0
html_clean/135696.txt,1
html_clean/138719.txt,1
html_clean/140329.txt,1
html_clean/109823.txt,1
html_clean/025817.txt,0
html_clean/028212.txt,0
html_clean/012169.txt,0
html_clean/027868.txt,0
html_clean/027025.txt,0
html_clean/012897.txt,0
html_clean/110544.txt,1
html_clean/032739.txt,0
html_clean/140177.txt,1
html_clean/005198.txt,0
html_clean/144200.txt,1
html_clean/112498.txt,1
html_clean/135486.txt,1
html_clean/067419.txt,0
html_clean/018205.txt,0
html_clean/036512.txt,0
html_clean/025755.txt,0
html_clean/128552.txt,1
html_clean/141870.txt,1
html_clean/147223.txt,1
html_clean/038633.txt,0
html_clean/121240.txt,1
html_clean/019924.txt,0
html_clean/123989.txt,1
html_clean/022368.txt,0
html_clean/004098.txt,0
html_clean/014023.txt,0
html_clean/116651.txt,1
html_clean/019577.txt,0
html_clean/022791.txt,0
html_clean/014565.txt,0
html_clean/126575.txt,1
html_clean/145718.txt,1
html_clean/029624.txt,0
html_clean/139879.txt,1
html_clean/138224.txt,1
html_clean/014040.txt,0
html_clean/114815.txt,1
html_clean/029090.txt,0
html_clean/066276.txt,0
html_clean/045304.txt,0
html_clean/020191.txt,0
html_clean/126560.txt,1
html_clean/146825.txt,1
html_clean/128827.txt,1
html_clean/006564.txt,0
html_clean/144577.txt,1
html_clean/012917.txt,0
html_clean/034583.txt,0
html_clean/014952.txt,0
html_clean/028714.txt,0
html_clean/021202.txt,0
html_clean/039598.txt,0
html_clean/020712.txt,0
html_clean/130518.txt,1
html_clean/010377.txt,0
html_clean/013742.txt,0
html_clean/011893.txt,0
html_clean/042078.txt,0
html_clean/120612.txt,1
html_clean/001705.txt,0
html_clean/038565.txt,0
html_clean/128769.txt,1
html_clean/124589.txt,1
html_clean/128095.txt,1
html_clean/104173.txt,1
html_clean/118299.txt,1
html_clean/025464.txt,0
html_clean/000531.txt,0
html_clean/032636.txt,0
html_clean/142015.txt,1
html_clean/032184.txt,0
html_clean/031840.txt,0
html_clean/129443.txt,1
html_clean/132190.txt,1
html_clean/013534.txt,0
html_clean/041144.txt,0
html_clean/125525.txt,1
html_clean/022359.txt,0
html_clean/135695.txt,1
html_clean/138164.txt,1
html_clean/048199.txt,0
html_clean/128667.txt,1
html_clean/129555.txt,1
html_clean/148475.txt,1
html_clean/140117.txt,1
html_clean/020213.txt,0
html_clean/088006.txt,0
html_clean/133022.txt,1
html_clean/134980.txt,1
html_clean/118695.txt,1
html_clean/137326.txt,1
html_clean/051821.txt,0
html_clean/134517.txt,1
html_clean/031623.txt,0
html_clean/126754.txt,1
html_clean/021914.txt,0
html_clean/103208.txt,1
html_clean/129594.txt,1
html_clean/007209.txt,0
html_clean/099794.txt,0
html_clean/145710.txt,1
html_clean/098163.txt,0
html_clean/030910.txt,0
html_clean/004391.txt,0
html_clean/113082.txt,1
html_clean/138682.txt,1
html_clean/019990.txt,0
html_clean/021715.txt,0
html_clean/118393.txt,1
html_clean/018574.txt,0
html_clean/013432.txt,0
html_clean/127591.txt,1
html_clean/138600.txt,1
html_clean/126111.txt,1
html_clean/007697.txt,0
html_clean/136481.txt,1
html_clean/145556.txt,1
html_clean/043632.txt,0
html_clean/141697.txt,1
html_clean/016743.txt,0
html_clean/143978.txt,1
html_clean/119237.txt,1
html_clean/016704.txt,0
html_clean/027433.txt,0
html_clean/135465.txt,1
html_clean/064879.txt,0
html_clean/139458.txt,1
html_clean/134395.txt,1
html_clean/123354.txt,1
html_clean/122829.txt,1
html_clean/001908.txt,0
html_clean/045190.txt,0
html_clean/121303.txt,1
html_clean/143159.txt,1
html_clean/127455.txt,1
html_clean/038418.txt,0
html_clean/147998.txt,1
html_clean/023388.txt,0
html_clean/013627.txt,0
html_clean/029406.txt,0
html_clean/120534.txt,1
html_clean/133463.txt,1
html_clean/006999.txt,0
html_clean/034815.txt,0
html_clean/102868.txt,1
html_clean/004004.txt,0
html_clean/137111.txt,1
html_clean/094118.txt,0
html_clean/142550.txt,1
html_clean/011155.txt,0
html_clean/115212.txt,1
html_clean/051593.txt,0
html_clean/000363.txt,0
html_clean/132012.txt,1
html_clean/131423.txt,1
html_clean/124680.txt,1
